link,full_name,year,mileage_km,gear_type,fuel_type,price,dateAdd
www.autobazar.eu/ford-mondeo-combi-20-tdci-titanium-id17399925.html,Ford Mondeo Combi 2.0 TDCi Titanium,2006,180 000 km,Manuál,Diesel,590 €,31.08.2022
www.autobazar.eu/ford-transit-kombi-vymenim-vybavim-leasing-van-t-280-22-tdci-63kw-85k-rv2010-5987-sl-id20506349.html,Ford Transit Kombi VYMENÍM VYBAVÍM LEASING   Van T 280 2.2 TDCi 63kw 85k rv2010 5987€ sl,2010,321 456 km,Manuál,Diesel,598 €,07.09.2022
www.autobazar.eu/ford-transit-connect-id20737051.html,Ford Transit Connect,2003,609 533 km,Manuál,Diesel,600 €,25.07.2022
www.autobazar.eu/ford-fiesta-hatchback-60kw-manual-id21324459.html,Ford Fiesta Hatchback 60kw Manuál,2008,196 000 km,Manuál,Benzín,700 €,16.08.2022
www.autobazar.eu/ford-focus-18-tddi-ambiente-id21370835.html,Ford Focus 1.8 TDdi Ambiente,2001,291 500 km,Manuál,Diesel,790 €,05.09.2022
www.autobazar.eu/ford-fiesta-14-tdci-comfort-id20364056.html,Ford Fiesta 1.4 TDCi Comfort,2005,176 077 km,Manuál,Diesel,790 €,10.09.2022
www.autobazar.eu/ford-focus-combi-18-tdci-ghia-id21329237.html,Ford Focus Combi 1.8 TDCi Ghia,2003,300 000 km,Manuál,Diesel,800 €,09.09.2022
www.autobazar.eu/ford-mondeo-28614-id21385870.html,Ford Mondeo 28614,2006,416 000 km,Manuál,Diesel,800 €,11.09.2022
www.autobazar.eu/ford-focus-kombi-1.6-tdci-80kw-id21331592.html,"Ford Focus Kombi 1,6 TDCi 80kW",2006,281 900 km,Manuál,Diesel,814 €,12.09.2022
www.autobazar.eu/ford-focus-kombi-1.6-i-74kw-klima-stk-id21367796.html,"Ford Focus Kombi 1,6 i 74kW klima STK",2003,228 000 km,Manuál,Benzín,816 €,12.09.2022
www.autobazar.eu/ford-fiesta-id21381703.html,Ford Fiesta,2001,119 500 km,Manuál,Benzín,890 €,09.09.2022
www.autobazar.eu/ford-fiesta-13-flair-id21379958.html,Ford Fiesta 1.3 Flair,1998,141 650 km,Manuál,Benzín,890 €,12.09.2022
www.autobazar.eu/ford-focus-14-zetec-ambiente-id21375635.html,Ford Focus 1.4 Zetec Ambiente,2004,208 321 km,Manuál,Benzín,899 €,07.09.2022
www.autobazar.eu/ford-mondeo-combi-20-tdci-trend-id21335236.html,Ford Mondeo Combi 2.0 TDCi Trend,2005,399 000 km,Manuál,Diesel,950 €,20.08.2022
www.autobazar.eu/ford-focus-combi-16-tdci-trend-id4816258.html,Ford Focus Combi 1.6 TDCi Trend,2005,220 000 km,Manuál,Diesel,950 €,06.05.2020
www.autobazar.eu/ford-fusion-14tdci-id20898420.html,Ford Fusion 1.4TDCi,2002,249 821 km,Manuál,Diesel,978 €,12.09.2022
www.autobazar.eu/ford-focus-combi-18-tdci-comfort-id21369178.html,Ford Focus Combi 1.8 TDCi Comfort,2003,290 700 km,Manuál,Diesel,"24 000 Kč 
978 €",04.09.2022
www.autobazar.eu/ford-escort-cabrio-18-td-id11633215.html,Ford Escort Cabrio 1.8 TD,1996,169 000 km,Manuál,Diesel,"990 € 

						prihlásenie znamená dodatočné náklady vo výške cca. 300 až 500 €",06.09.2022
www.autobazar.eu/ford-focus-16-16v-trend-id21242917.html,Ford Focus 1.6 16V Trend,1999,304 370 km,Manuál,Benzín,999 €,14.08.2022
www.autobazar.eu/ford-transit-350-24-tdi-lwb-id9515399.html,Ford Transit 350 2.4 Tdi LWB,2001,20 km,Manuál,Diesel,"1 000 € 

						prihlásenie znamená dodatočné náklady vo výške cca. 300 až 500 €",11.03.2020
www.autobazar.eu/ford-focus-16-16v-sr.2maj-aaaid21258158.html,"Ford Focus 1.6 16V, SR,2.maj",2004,237 029 km,Manuál,Benzín,1 000 €,31.08.2022
www.autobazar.eu/ford-focus-18-tddi-ghia-id21158229.html,Ford Focus 1.8 TDdi Ghia,2000,333 263 km,Manuál,Diesel,"24 900 Kč 
1 015 €",07.08.2022
www.autobazar.eu/ford-c-max-20-id19276961.html,Ford C-Max 2.0,2005,224 000 km,Manuál,Diesel,"25 000 Kč 
1 019 €",24.08.2022
www.autobazar.eu/ford-focus-16-16v-id21328122.html,Ford Focus 1.6 16V,2004,283 191 km,Manuál,Benzín,"26 000 Kč 
1 060 €",08.09.2022
www.autobazar.eu/ford-fiesta-125i-duratec-comfort-id21118694.html,Ford Fiesta 1.25i Duratec Comfort,2006,264 000 km,Manuál,Benzín,1 090 €,09.09.2022
www.autobazar.eu/ford-mondeo-combi-20-tdci-ghia-id21382133.html,Ford Mondeo Combi 2.0 TDCi Ghia,2006,378 000 km,Manuál,Diesel,1 090 €,09.09.2022
www.autobazar.eu/ford-focus-18-tddi-id21236898.html,Ford Focus 1.8 TDDi,2004,169 293 km,Manuál,Diesel,1 095 €,12.09.2022
www.autobazar.eu/ford-ka-13-i-id21234724.html,Ford Ka 1.3 i,2008,102 000 km,Manuál,Benzín,"26 900 Kč 
1 096 €",08.09.2022
www.autobazar.eu/ford-fiesta-13-i-id21234719.html,Ford Fiesta 1.3 i,1998,79 400 km,Manuál,Benzín,"26 900 Kč 
1 096 €",08.09.2022
www.autobazar.eu/ford-focus-18-tddi18-tddi-po-stk-klima-aaaid21374569.html,"Ford Focus 1.8 TDDi1.8 TDDi, po STK, Klima",2005,208 849 km,Manuál,Diesel,1 100 €,06.09.2022
www.autobazar.eu/ford-mondeo-25-24v25-24v-nova-stk-klima-aaaid21347416.html,"Ford Mondeo 2.5 24V2.5 24V, nová STK, Klima",2002,248 185 km,Manuál,Benzín,1 100 €,10.09.2022
www.autobazar.eu/ford-mondeo-18-125-k-ambiente-id20881810.html,Ford Mondeo 1.8 (125 k) Ambiente,2005,426 316 km,Manuál,Benzín,1 100 €,06.07.2022
www.autobazar.eu/ford-focus-14-id20668554.html,Ford Focus 1.4,1999,75 302 km,Manuál,Benzín,"27 000 Kč 
1 100 €",02.09.2022
www.autobazar.eu/ford-focus-18-id21372220.html,Ford Focus 1.8,2001,216 550 km,Manuál,Diesel,"28 000 Kč 
1 141 €",08.09.2022
www.autobazar.eu/ford-focus-16-ghia-id21328123.html,Ford Focus 1.6 Ghia,1999,256 680 km,Manuál,Benzín,"29 000 Kč 
1 182 €",08.09.2022
www.autobazar.eu/ford-mondeo-25-id21159351.html,Ford Mondeo 2.5,2001,252 000 km,Manuál,Benzín,"29 000 Kč 
1 182 €",08.09.2022
www.autobazar.eu/ford-fiesta-13i-duratec-ambiente-id20129876.html,Ford Fiesta 1.3i Duratec Ambiente,2007,188 641 km,Manuál,Benzín,1 190 €,06.09.2022
www.autobazar.eu/ford-focus-kombi-16-zetec-se-comfort-id21385967.html,Ford Focus Kombi 1.6 Zetec SE Comfort,2005,264 000 km,Manuál,Benzín,1 199 €,11.09.2022
www.autobazar.eu/ford-c-max-20-tdci-ghia-id21359645.html,Ford C-Max 2.0 TDCi Ghia,2005,188 000 km,Manuál,Diesel,1 200 €,31.08.2022
www.autobazar.eu/ford-transit-valnik-ft-190-l-25-td-id21060769.html,Ford Transit Valník FT 190 L 2.5 TD,1998,111 111 km,Manuál,Diesel,1 200 €,09.09.2022
www.autobazar.eu/ford-fiesta-13i-basic-id21366420.html,Ford Fiesta 1.3i Basic,2004,215 375 km,Manuál,Benzín,1 200 €,03.09.2022
www.autobazar.eu/ford-mondeo-combi-20-107-id21234450.html,Ford Mondeo Combi 2.0 107,2004,221 500 km,Manuál,Benzín,"29 777 Kč 
s DPH (Možný odpočet DPH)
1 214 €",08.09.2022
www.autobazar.eu/ford-fiesta-16-id20744853.html,Ford Fiesta 1.6,2005,169 924 km,Manuál,Benzín,"29 900 Kč 
1 219 €",08.09.2022
www.autobazar.eu/ford-focus-16-i-ghia-id21169062.html,Ford Focus 1.6 i Ghia,2001,203 523 km,Manuál,Benzín,"29 900 Kč 
1 219 €",08.09.2022
www.autobazar.eu/ford-focus-combi-combi-81kw-automat-id21353028.html,Ford Focus Combi Combi 81kw Automat,2010,210 000 km,Automat,Diesel,1 240 €,29.08.2022
www.autobazar.eu/ford-mondeo-18i-id20606807.html,Ford Mondeo 1.8i,2004,146 352 km,Manuál,Benzín,1 298 €,12.09.2022
www.autobazar.eu/ford-fiesta-16i-id21109920.html,Ford Fiesta 1.6i,2002,102 063 km,Manuál,Benzín,1 298 €,12.09.2022
www.autobazar.eu/ford-focus-16-id21216154.html,Ford Focus 1.6,2005,216 966 km,Manuál,Benzín,1 298 €,12.09.2022
www.autobazar.eu/ford-c-max-16i-ghia-id21214534.html,Ford C-MAX 1.6i Ghia,2004,256 535 km,Manuál,Benzín,1 298 €,12.09.2022
www.autobazar.eu/ford-fiesta-hatchback-51kw-manual-id21385109.html,Ford Fiesta Hatchback 51kw Manuál,2006,185 500 km,Manuál,Benzín,1 299 €,11.09.2022
www.autobazar.eu/ford-focus-16-tdci-champion-id21319642.html,Ford Focus 1.6 TDCi Champion,2006,272 000 km,Manuál,Diesel,1 300 €,13.08.2022
www.autobazar.eu/ford-focus-16-16v16-16v-po-stk-tazne-klima-aaaid21339997.html,"Ford Focus 1.6 16V1.6 16V, po STK, Tažné, Klima",2001,260 095 km,Manuál,Benzín,1 300 €,23.08.2022
www.autobazar.eu/ford-mondeo-ford-mondeo-2005-20-tdci-ghia-id21336684.html,Ford Mondeo Ford Mondeo 2005. 2.0 TDCi Ghia,2005,380 000 km,Manuál,Diesel,1 300 €,04.09.2022
www.autobazar.eu/ford-fiesta-14-16v-po-stk-aaaid21386407.html,"Ford Fiesta 1.4 16V, po STK",2003,173 493 km,Manuál,Benzín,1 300 €,12.09.2022
www.autobazar.eu/ford-focus-combi-18-tdci-trend-id21385970.html,Ford Focus Combi 1.8 TDCi Trend,2006,307 806 km,Manuál,Diesel,1 300 €,11.09.2022
www.autobazar.eu/ford-focus-combi-16-16v-po-stk-aaaid21284821.html,"Ford Focus Combi 1.6 16V, po STK",1999,203 827 km,Manuál,Benzín,1 300 €,31.08.2022
www.autobazar.eu/ford-fiesta-14-16v-po-stk-aaaid21386405.html,"Ford Fiesta 1.4 16V, po STK",2003,173 493 km,Manuál,Benzín,1 300 €,12.09.2022
www.autobazar.eu/ford-focus-16-16v-id21318932.html,Ford Focus 1.6 16V,2002,225 924 km,Manuál,Benzín,"32 000 Kč 
1 304 €",08.09.2022
www.autobazar.eu/ford-fiesta-13-i-id21158302.html,Ford Fiesta 1.3 i,2006,83 000 km,Manuál,Benzín,"34 000 Kč 
1 386 €",07.09.2022
www.autobazar.eu/ford-focus-kombi-18-tdci-ghia-id21040019.html,Ford Focus Kombi 1.8 TDCi Ghia,2003,351 726 km,Manuál,Diesel,1 390 €,19.07.2022
www.autobazar.eu/ford-focus-18-tdci-comfort-id21341710.html,Ford Focus 1.8 TDCi Comfort,2003,110 000 km,Manuál,Diesel,1 399 €,23.08.2022
www.autobazar.eu/ford-focus-18-tdci-centennial-id21321155.html,Ford Focus 1.8 TDCi Centennial,2003,259 000 km,Manuál,Diesel,1 400 €,26.08.2022
www.autobazar.eu/ford-fiesta-13-i-po-stk-aaaid21339026.html,"Ford Fiesta 1.3 i, po STK",2005,210 993 km,Manuál,Benzín,1 400 €,31.08.2022
www.autobazar.eu/ford-focus-16-zetec-se-trend-id21381713.html,Ford Focus 1.6 Zetec SE Trend,2004,156 559 km,Manuál,Benzín,1 400 €,09.09.2022
www.autobazar.eu/ford-focus-combi-18-tdci-comfort-id21340430.html,Ford Focus Combi 1.8 TDCi Comfort,2004,235 024 km,Manuál,Diesel,1 400 €,09.09.2022
www.autobazar.eu/ford-mondeo-combi-20-tdci-ghia-id21335035.html,Ford Mondeo Combi 2.0 TDCi Ghia,2005,330 000 km,Manuál,Diesel,1 400 €,25.08.2022
www.autobazar.eu/ford-focus-16-tdci-sr.2maj-servkniha-aaaid21249278.html,"Ford Focus 1.6 TDCi, SR,2.maj, Serv.kniha",2007,245 361 km,Manuál,Diesel,1 400 €,31.08.2022
www.autobazar.eu/ford-fusion-14-id21203595.html,Ford Fusion 1.4,2005,211 045 km,Manuál,Benzín,"35 000 Kč 
1 426 €",02.09.2022
www.autobazar.eu/ford-focus-combi-18-tdci-id10516781.html,Ford Focus Combi 1.8 TDCi,2004,184 000 km,Manuál,Diesel,"35 000 Kč 
1 426 €",25.02.2019
www.autobazar.eu/ford-fiesta-13-ambiente-id21345604.html,Ford Fiesta 1.3 Ambiente,2005,76 715 km,Manuál,Benzín,"35 000 Kč 
1 426 €",08.09.2022
www.autobazar.eu/ford-fiesta-13-id21375501.html,Ford Fiesta 1.3,2004,191 020 km,Manuál,Benzín,"35 000 Kč 
1 426 €",08.09.2022
www.autobazar.eu/ford-fiesta-14i-id20830415.html,Ford Fiesta 1.4i,2005,189 587 km,Manuál,Benzín,1 427 €,12.09.2022
www.autobazar.eu/ford-focus-kombi-18-tdci-ghia-id21270186.html,Ford Focus Kombi 1.8 TDCi Ghia,2003,337 651 km,Manuál,Diesel,1 450 €,29.07.2022
www.autobazar.eu/ford-focus-kombi-16-vct-sport-id21367953.html,Ford Focus Kombi 1.6 VCT Sport,2006,283 865 km,Manuál,Benzín,1 450 €,09.09.2022
www.autobazar.eu/ford-ka-13-collection-id20772530.html, Ford KA 1.3 Collection,2003,154 179 km,Manuál,Benzín,1 450 €,12.09.2022
www.autobazar.eu/ford-focus-combi-18-tdci-id21353798.html,Ford Focus Combi 1.8 TDCi,2001,256 489 km,Manuál,Diesel,1 450 €,29.08.2022
www.autobazar.eu/ford-c-max-16-tdci-id21348744.html,Ford C-Max 1.6 TDCi,2004,268 850 km,Manuál,Diesel,"36 000 Kč 
1 467 €",27.08.2022
www.autobazar.eu/ford-focus-16-tdci-id21343033.html,Ford Focus 1.6 TDCi,2005,275 000 km,Manuál,Diesel,"36 000 Kč 
1 467 €",08.09.2022
www.autobazar.eu/ford-fiesta-125i-duratec-trend-id21296472.html,Ford Fiesta 1.25i Duratec Trend,2008,254 000 km,Manuál,Benzín,1 480 €,06.09.2022
www.autobazar.eu/ford-focus-kombi-18-tdci-ghia-id21100146.html,Ford Focus Kombi 1.8 TDCi Ghia,2002,233 500 km,Manuál,Diesel,1 490 €,11.09.2022
www.autobazar.eu/ford-mondeo-20-16v-titanium-id21352911.html,Ford Mondeo 2.0 16V Titanium,2008,196 000 km,Manuál,Benzín,1 500 €,29.08.2022
www.autobazar.eu/ford-fusion-1414-po-stk-klima-aaaid21375611.html,"Ford Fusion 1.41.4, po STK, Klima",2004,183 215 km,Manuál,Benzín,1 500 €,08.09.2022
www.autobazar.eu/ford-fiesta-14-tdci14-tdci-nova-stk-klima-aaaid21325183.html,"Ford Fiesta 1.4 TDCi1.4 TDCi, nová STK, Klima",2003,209 620 km,Manuál,Diesel,1 500 €,16.08.2022
www.autobazar.eu/ford-fiesta-125-ghia-id21330785.html,Ford Fiesta 1.25 Ghia,2005,241 000 km,Manuál,Benzín,1 500 €,18.08.2022
www.autobazar.eu/ford-mondeo-18i-ghia-id21221804.html,Ford Mondeo 1.8i Ghia,2002,177 786 km,Manuál,Benzín,1 501 €,12.09.2022
www.autobazar.eu/ford-fiesta-125i-id21092541.html,Ford Fiesta 1.25i,2006,194 823 km,Manuál,Benzín,1 541 €,12.09.2022
www.autobazar.eu/ford-mondeo-20-id20855837.html,Ford Mondeo 2.0,2006,288 001 km,Manuál,Diesel,"37 900 Kč 
1 545 €",02.09.2022
www.autobazar.eu/ford-escort-combi-16-16v-id2018267.html,Ford Escort Combi 1.6 16V,1995,111 000 km,Manuál,Benzín,"38 000 Kč 
1 549 €",05.01.2018
www.autobazar.eu/ford-focus-16-champion-trend-id21374298.html,Ford Focus 1.6 Champion Trend,2005,242 000 km,Manuál,Benzín,1 550 €,09.09.2022
www.autobazar.eu/ford-fiesta-14-id20088296.html,Ford Fiesta 1.4,2005,193 000 km,Manuál,Benzín,"38 600 Kč 
1 573 €",08.09.2022
www.autobazar.eu/ford-ka-13-cr-id21146044.html,Ford Ka 1.3 CR,2008,81 000 km,Manuál,Benzín,"39 000 Kč 
1 590 €",08.09.2022
www.autobazar.eu/ford-focus-combi-16-i-e-zetec-s-id21225149.html,Ford Focus Combi 1.6 i E Zetec-S,2002,224 541 km,Manuál,Benzín,"39 000 Kč 
1 590 €",08.09.2022
www.autobazar.eu/ford-mondeo-20-tdci-id21159944.html,Ford Mondeo 2.0 TDCi,2007,202 193 km,Manuál,Diesel,"39 000 Kč 
1 590 €",08.09.2022
www.autobazar.eu/ford-focus-16-id18867081.html,Ford Focus 1.6,2006,171 000 km,Manuál,Diesel,"39 000 Kč 
1 590 €",02.09.2022
www.autobazar.eu/ford-fiesta-14-tdci-id14250764.html,Ford Fiesta 1.4 TDCi,2003,188 100 km,Manuál,Diesel,"39 000 Kč 
1 590 €",22.12.2020
www.autobazar.eu/ford-fiesta-13i-id21216139.html,Ford Fiesta 1.3i,2003,162 029 km,Manuál,Benzín,1 590 €,12.09.2022
www.autobazar.eu/ford-fiesta-13-i-klima-aaaid21374720.html,"Ford Fiesta 1.3 i, Klima",2005,158 124 km,Manuál,Benzín,1 600 €,06.09.2022
www.autobazar.eu/ford-fusion-14-tdci14-tdci-za-skvelou-cenu-aaaid21353289.html,"Ford Fusion 1.4 TDCi1.4 TDCi, za skvělou cenu",2003,112 590 km,Manuál,Benzín,1 600 €,10.09.2022
www.autobazar.eu/ford-fiesta-125i-duratec-ambiente-id21386711.html,Ford Fiesta 1.25i Duratec Ambiente,2005,255 000 km,Manuál,Benzín,1 600 €,12.09.2022
www.autobazar.eu/ford-mondeo-combi-mk3-20tdci-96kw-rv2005-id21136376.html,Ford Mondeo Combi mk3 2.0TDCI 96kw r.v.2005,2005,296 000 km,Manuál,Diesel,1 600 €,29.08.2022
www.autobazar.eu/ford-ka-13-i-2005-id4990217.html,Ford Ka 1.3 i 2005,2005,131 786 km,Manuál,Benzín,"39 500 Kč 
1 610 €",03.03.2022
www.autobazar.eu/ford-fiesta-14-tdci-id20842860.html,Ford Fiesta 1.4 TDCi,2006,189 697 km,Manuál,Diesel,1 621 €,12.09.2022
www.autobazar.eu/ford-focus-combi-16-tdci-id21363780.html,Ford Focus Combi 1.6 TDCi,2005,240 000 km,Manuál,Diesel,"39 900 Kč 
1 626 €",08.09.2022
www.autobazar.eu/ford-transit-20-id21261757.html,Ford Transit 2.0,2002,373 001 km,Manuál,Diesel,"39 900 Kč 
1 626 €",02.09.2022
www.autobazar.eu/ford-focus-16-i-16v-zetec-id21287202.html,Ford Focus 1.6 i 16V Zetec,2006,152 810 km,Manuál,Benzín,"39 900 Kč 
1 626 €",08.09.2022
www.autobazar.eu/ford-mondeo-combi-18-id18355789.html,Ford Mondeo Combi 1.8,2004,263 001 km,Manuál,Benzín,"39 900 Kč 
1 626 €",02.09.2022
www.autobazar.eu/ford-mondeo-combi-20-id15551004.html,Ford Mondeo Combi 2.0,2005,247 001 km,Manuál,Diesel,"39 900 Kč 
1 626 €",02.09.2022
www.autobazar.eu/ford-ka-13-i-id4990218.html,Ford Ka 1.3 i,2004,151 216 km,Manuál,Benzín,"39 900 Kč 
1 626 €",03.03.2022
www.autobazar.eu/ford-focus-18-tdci-ghia-id21234720.html,Ford Focus 1.8 TDCi Ghia,2004,215 900 km,Manuál,Diesel,"39 900 Kč 
1 626 €",08.09.2022
www.autobazar.eu/ford-street-ka-16i-id21320982.html,Ford Street Ka 1.6i,2002,114 000 km,Manuál,Benzín,1 650 €,14.08.2022
www.autobazar.eu/ford-fusion-id21084181.html,Ford Fusion,2006,187 643 km,Manuál,Diesel,1 650 €,03.07.2022
www.autobazar.eu/ford-focus-14-16v-ambiente-id21309501.html,Ford Focus 1.4 16V Ambiente,2007,278 842 km,Manuál,Benzín,1 650 €,07.09.2022
www.autobazar.eu/ford-maverick-id21160031.html,Ford Maverick,1996,232 000 km,Manuál,Diesel,1 650 €,12.09.2022
www.autobazar.eu/ford-focus-combi-18-tddi-ambiente-id9183800.html,Ford Focus Combi 1.8 TDdi Ambiente,2002,195 000 km,Manuál,Diesel,"1 680 € 

						prihlásenie znamená dodatočné náklady vo výške cca. 300 až 500 €",06.09.2022
www.autobazar.eu/ford-focus-combi-18-tdci-trend-id21378411.html,Ford Focus Combi 1.8 TDCi Trend,2007,342 000 km,Manuál,Diesel,1 690 €,08.09.2022
www.autobazar.eu/ford-fiesta-14-tdci-comfort-id21343367.html,Ford Fiesta 1.4 TDCi Comfort,2004,214 286 km,Manuál,Diesel,1 699 €,12.09.2022
www.autobazar.eu/ford-focus-16-i16-i-nova-stk-klima-aaaid21323677.html,"Ford Focus 1.6 i1.6 i, nová STK, Klima",2005,225 386 km,Manuál,Benzín,1 700 €,16.08.2022
www.autobazar.eu/ford-escort-18-i-16v-po-stk-aaaid21258312.html,"Ford Escort 1.8 i 16V, po STK",1995,36 234 km,Manuál,Benzín,1 700 €,31.08.2022
www.autobazar.eu/ford-fiesta-13-i13-i-nova-stk-klima-aaaid21358135.html,"Ford Fiesta 1.3 i1.3 i, nová STK, Klima",2004,130 647 km,Manuál,Benzín,1 700 €,31.08.2022
www.autobazar.eu/ford-fiesta-14i-ghia-id20607693.html,Ford Fiesta 1.4i Ghia,2002,129 122 km,Manuál,Benzín,"1 700 € 

						prihlásenie znamená dodatočné náklady vo výške cca. 300 až 500 €",02.09.2022
www.autobazar.eu/ford-focus-16i-id21131483.html,Ford Focus 1.6i,2007,299 412 km,Manuál,Benzín,1 704 €,12.09.2022
www.autobazar.eu/ford-focus-c-max-16-tdci-champion-id21379096.html,Ford Focus C-Max 1.6 TDCi Champion,2006,279 783 km,Manuál,Diesel,1 750 €,09.09.2022
www.autobazar.eu/ford-fusion-14i-id21092683.html,Ford Fusion 1.4i,2003,164 009 km,Manuál,Benzín,1 753 €,12.09.2022
www.autobazar.eu/ford-focus-kombi-16-tdci-trend-id21379848.html,Ford Focus Kombi 1.6 TDCi Trend,2007,262 000 km,Manuál,Diesel,1 790 €,12.09.2022
www.autobazar.eu/ford-mondeo-20-tddi-ambiente-id21371328.html,Ford Mondeo 2.0 TDdi Ambiente,2002,201 000 km,Manuál,Diesel,1 790 €,05.09.2022
www.autobazar.eu/ford-fiesta-14-tdci-ghia-id17727769.html,Ford Fiesta 1.4 TDCi Ghia,2006,143 582 km,Manuál,Diesel,"44 000 Kč 
1 793 €",09.01.2021
www.autobazar.eu/ford-focus-18-tdci-ghia-id21259832.html,Ford Focus 1.8 TDCi Ghia,2006,217 672 km,Manuál,Diesel,1 799 €,10.09.2022
www.autobazar.eu/ford-fusion-id21344094.html,Ford Fusion,2007,278 596 km,Manuál,Benzín,1 800 €,24.08.2022
www.autobazar.eu/ford-fiesta-13-i-servkniha-po-stk-aaaid21334439.html,"Ford Fiesta 1.3 i, Serv.kniha, po STK",2003,140 349 km,Manuál,Benzín,1 800 €,31.08.2022
www.autobazar.eu/ford-fusion-1616-nova-stk-klima-aaaid21366105.html,"Ford Fusion 1.61.6, nová STK, Klima",2003,176 459 km,Manuál,Benzín,1 800 €,06.09.2022
www.autobazar.eu/ford-focus-16-vct-trend-id21247758.html,Ford Focus 1.6 VCT Trend,2005,275 925 km,Manuál,Benzín,1 800 €,03.09.2022
www.autobazar.eu/ford-fiesta-13-i-sr.2maj-klima-aaaid21374664.html,"Ford Fiesta 1.3 i, SR,2.maj, Klima",2005,112 702 km,Manuál,Benzín,1 800 €,06.09.2022
www.autobazar.eu/ford-fusion-14-nova-stk-aaaid21342956.html,"Ford Fusion 1.4, nová STK",2007,267 190 km,Manuál,Benzín,1 800 €,31.08.2022
www.autobazar.eu/ford-focus-kombi-18-tdci-comfort-id21371514.html,Ford Focus Kombi 1.8 TDCi Comfort,2003,195 000 km,Manuál,Diesel,1 800 €,05.09.2022
www.autobazar.eu/ford-focus-16-tdci-trend-id21371916.html,Ford Focus 1.6 TDCi Trend,2005,270 000 km,Manuál,Diesel,1 800 €,06.09.2022
www.autobazar.eu/ford-focus-18-tdci-id13854986.html,Ford Focus 1.8 TDCi,2002,131 500 km,Manuál,Diesel,"44 900 Kč 
1 830 €",22.12.2020
www.autobazar.eu/ford-fiesta-13-id11489592.html,Ford Fiesta 1.3,2006,248 000 km,Manuál,Benzín,"44 900 Kč 
1 830 €",03.03.2022
www.autobazar.eu/ford-mondeo-combi-20-id19020247.html,Ford Mondeo Combi 2.0,2006,277 001 km,Manuál,Diesel,"44 900 Kč 
1 830 €",02.09.2022
www.autobazar.eu/ford-fiesta-13i-id21216140.html,Ford Fiesta 1.3i,2004,172 377 km,Manuál,Benzín,1 834 €,12.09.2022
www.autobazar.eu/ford-mondeo-combi-22-tdci-ghia-id21382330.html,Ford Mondeo Combi 2.2 TDCi Ghia,2005,289 288 km,Manuál,Diesel,1 834 €,12.09.2022
www.autobazar.eu/ford-focus-kombi-16-tdci-id20733445.html,Ford Focus Kombi 1.6 TDCi,2007,235 388 km,Manuál,Diesel,1 834 €,12.09.2022
www.autobazar.eu/ford-focus-kombi-16-16v-id20733399.html,Ford Focus Kombi 1.6 16V,2003,162 541 km,Manuál,Benzín,1 834 €,12.09.2022
www.autobazar.eu/ford-focus-combi-18-tdci-cr-id20096627.html,Ford Focus Combi 1.8 TDCi CR,2008,308 292 km,Manuál,Diesel,"45 000 Kč 
1 834 €",23.08.2022
www.autobazar.eu/ford-mondeo-20-tdci-id21211871.html,Ford Mondeo 2.0 TDCi,2003,239 176 km,Manuál,Diesel,"45 000 Kč 
1 834 €",08.09.2022
www.autobazar.eu/ford-focus-16-i-cr-16v-id21106273.html,Ford Focus 1.6 i CR 16V,2001,141 730 km,Manuál,Benzín,"45 000 Kč 
1 834 €",10.06.2022
www.autobazar.eu/ford-c-max-16-tdci-ghia-id21222583.html,Ford C-MAX 1.6 TDCi Ghia,2007,250 128 km,Manuál,Diesel,1 866 €,12.09.2022
www.autobazar.eu/ford-focus-hatchback-85kw-manual-id21383613.html,Ford Focus Hatchback 85kw Manuál,2007,277 000 km,Manuál,Diesel,1 880 €,10.09.2022
www.autobazar.eu/ford-ka-1.3i-sport-duratec-klima-id21145186.html,"Ford Ka 1,3i Sport DURAtec , klima",2003,59 700 km,Manuál,Benzín,1 890 €,06.09.2022
www.autobazar.eu/ford-focus-combi-16-tdci-champion-id21336208.html,Ford Focus Combi 1.6 TDCi Champion,2007,260 000 km,Manuál,Diesel,1 900 €,20.08.2022
www.autobazar.eu/ford-focus-20-tdci20-tdci-nova-stk-klima-aaaid21382510.html,"Ford Focus 2.0 TDCi2.0 TDCi, nová STK, Klima",2006,261 302 km,Manuál,Diesel,1 900 €,10.09.2022
www.autobazar.eu/ford-c-max-16-tdci16-tdci-tazne-klima-aaaid21276295.html,"Ford C-Max 1.6 TDCi1.6 TDCi, Tažné, Klima",2006,192 941 km,Manuál,Diesel,1 900 €,31.08.2022
www.autobazar.eu/ford-mondeo-20-tdci20-tdci-servkniha-po-stk-aaaid21149852.html,"Ford Mondeo 2.0 TDCi2.0 TDCi, Serv.kniha, po STK",2002,132 050 km,Manuál,Diesel,1 900 €,06.09.2022
www.autobazar.eu/ford-focus-combi-16-tdci-klima-aaaid21371644.html,"Ford Focus Combi 1.6 TDCi, Klima",2007,181 381 km,Manuál,Diesel,1 900 €,05.09.2022
